TRINITY_DN0_c0_g1_i1	S0006-DNDN0
TRINITY_DN9_c0_g1_i1	S0006-DNDN9
TRINITY_DN47_c0_g1_i1	S0006-DNDN47
TRINITY_DN65_c0_g1_i1	S0006-DNDN65
TRINITY_DN57_c0_g1_i1	S0006-DNDN57
TRINITY_DN25_c0_g1_i1	S0006-DNDN25
TRINITY_DN44_c0_g1_i1	S0006-DNDN44
TRINITY_DN4_c0_g1_i1	S0006-DNDN4
TRINITY_DN14_c0_g1_i2	S0006-DNDN14
TRINITY_DN14_c0_g1_i1	S0006-DNDN14
TRINITY_DN89_c0_g1_i1	S0006-DNDN89
TRINITY_DN92_c0_g1_i1	S0006-DNDN92
TRINITY_DN58_c0_g1_i1	S0006-DNDN58
TRINITY_DN37_c0_g1_i1	S0006-DNDN37
TRINITY_DN11_c0_g1_i1	S0006-DNDN11
TRINITY_DN30_c0_g1_i1	S0006-DNDN30
TRINITY_DN82_c0_g1_i1	S0006-DNDN82
TRINITY_DN38_c0_g1_i1	S0006-DNDN38
TRINITY_DN35_c0_g1_i2	S0006-DNDN35
TRINITY_DN35_c0_g1_i1	S0006-DNDN35
TRINITY_DN13_c0_g1_i1	S0006-DNDN13
TRINITY_DN17_c0_g1_i1	S0006-DNDN17
TRINITY_DN68_c0_g1_i1	S0006-DNDN68
TRINITY_DN42_c0_g1_i1	S0006-DNDN42
TRINITY_DN20_c0_g1_i1	S0006-DNDN20
TRINITY_DN20_c1_g1_i1	S0006-DNDN20
TRINITY_DN67_c0_g1_i1	S0006-DNDN67
TRINITY_DN21_c0_g1_i2	S0006-DNDN21
TRINITY_DN21_c0_g1_i1	S0006-DNDN21
TRINITY_DN24_c0_g1_i1	S0006-DNDN24
TRINITY_DN96_c0_g1_i1	S0006-DNDN96
TRINITY_DN79_c0_g1_i1	S0006-DNDN79
TRINITY_DN64_c0_g1_i1	S0006-DNDN64
TRINITY_DN52_c0_g1_i1	S0006-DNDN52
TRINITY_DN73_c0_g1_i1	S0006-DNDN73
TRINITY_DN70_c0_g1_i1	S0006-DNDN70
TRINITY_DN97_c0_g1_i1	S0006-DNDN97
TRINITY_DN28_c0_g1_i1	S0006-DNDN28
TRINITY_DN5_c0_g1_i1	S0006-DNDN5
TRINITY_DN43_c0_g1_i1	S0006-DNDN43
TRINITY_DN80_c0_g1_i1	S0006-DNDN80
TRINITY_DN87_c0_g1_i1	S0006-DNDN87
TRINITY_DN22_c0_g1_i1	S0006-DNDN22
TRINITY_DN94_c0_g1_i1	S0006-DNDN94
TRINITY_DN74_c0_g1_i1	S0006-DNDN74
TRINITY_DN72_c0_g1_i1	S0006-DNDN72
TRINITY_DN18_c0_g1_i1	S0006-DNDN18
TRINITY_DN90_c1_g1_i1	S0006-DNDN90
TRINITY_DN91_c0_g1_i1	S0006-DNDN91
TRINITY_DN50_c0_g1_i1	S0006-DNDN50
TRINITY_DN50_c0_g2_i1	S0006-DNDN50
TRINITY_DN60_c0_g1_i1	S0006-DNDN60
TRINITY_DN95_c0_g1_i1	S0006-DNDN95
TRINITY_DN33_c0_g1_i1	S0006-DNDN33
