TRINITY_DN436_c0_g1_i1	S0007-DNDN436
TRINITY_DN436_c1_g1_i1	S0007-DNDN436
TRINITY_DN461_c0_g1_i2	S0007-DNDN461
TRINITY_DN461_c0_g1_i1	S0007-DNDN461
TRINITY_DN467_c0_g1_i1	S0007-DNDN467
TRINITY_DN496_c0_g1_i1	S0007-DNDN496
TRINITY_DN496_c1_g1_i1	S0007-DNDN496
TRINITY_DN487_c0_g1_i1	S0007-DNDN487
TRINITY_DN431_c0_g1_i1	S0007-DNDN431
TRINITY_DN431_c0_g1_i2	S0007-DNDN431
TRINITY_DN498_c0_g1_i1	S0007-DNDN498
TRINITY_DN464_c0_g1_i1	S0007-DNDN464
TRINITY_DN411_c0_g1_i1	S0007-DNDN411
TRINITY_DN459_c0_g1_i2	S0007-DNDN459
TRINITY_DN459_c0_g1_i1	S0007-DNDN459
TRINITY_DN435_c0_g1_i1	S0007-DNDN435
TRINITY_DN408_c0_g1_i1	S0007-DNDN408
TRINITY_DN421_c0_g1_i1	S0007-DNDN421
TRINITY_DN426_c0_g1_i1	S0007-DNDN426
TRINITY_DN426_c0_g1_i2	S0007-DNDN426
TRINITY_DN485_c0_g1_i2	S0007-DNDN485
TRINITY_DN485_c0_g1_i1	S0007-DNDN485
TRINITY_DN490_c0_g1_i1	S0007-DNDN490
TRINITY_DN422_c0_g1_i1	S0007-DNDN422
TRINITY_DN422_c1_g1_i1	S0007-DNDN422
TRINITY_DN437_c0_g1_i1	S0007-DNDN437
TRINITY_DN420_c0_g1_i1	S0007-DNDN420
TRINITY_DN492_c0_g1_i1	S0007-DNDN492
TRINITY_DN492_c0_g1_i2	S0007-DNDN492
TRINITY_DN444_c0_g1_i1	S0007-DNDN444
TRINITY_DN444_c2_g1_i1	S0007-DNDN444
TRINITY_DN433_c0_g1_i1	S0007-DNDN433
TRINITY_DN471_c0_g1_i1	S0007-DNDN471
TRINITY_DN471_c0_g1_i2	S0007-DNDN471
TRINITY_DN460_c0_g1_i1	S0007-DNDN460
TRINITY_DN460_c0_g1_i2	S0007-DNDN460
TRINITY_DN425_c0_g1_i1	S0007-DNDN425
TRINITY_DN451_c0_g1_i1	S0007-DNDN451
TRINITY_DN409_c0_g1_i1	S0007-DNDN409
TRINITY_DN427_c0_g1_i1	S0007-DNDN427
TRINITY_DN499_c0_g1_i1	S0007-DNDN499
TRINITY_DN450_c0_g1_i1	S0007-DNDN450
TRINITY_DN432_c0_g1_i1	S0007-DNDN432
TRINITY_DN473_c0_g1_i1	S0007-DNDN473
TRINITY_DN429_c0_g1_i1	S0007-DNDN429
TRINITY_DN429_c0_g1_i2	S0007-DNDN429
TRINITY_DN430_c0_g1_i1	S0007-DNDN430
TRINITY_DN462_c0_g1_i1	S0007-DNDN462
